start_s,end_s
1830.593415723709,1836.1533957255795
1837.393391265565,1850.4733442196052
1876.7532496960714,1881.1132340140848
1881.9532309927847,1883.953223799213
1905.0731478350945,1907.3931394905512
1907.5531389150653,1910.1131297072934
1940.113021803716,1955.712965693856
1976.8328897297374,1990.072842108292
2017.6727428370007,2023.7527209685425
2031.9126916187693,2037.4726716206396
2044.7126455799096,2050.0326264450086
2056.9126016991218,2068.392560408019
2105.1124283340405,2111.2324063217106
2128.0323458957073,2131.5523332350213
2139.6723040291195,2149.7522677735174
2172.23218691777,2178.2321653370545
2201.19208275485,2217.9120226165896
2245.19192449627,2259.5118729902956
2286.2317768841763,2289.911763648004
2298.6717321401593,2312.7516814974138
2313.5916784761134,2326.5116320056395
2361.1515074129757,2367.8714832425744
2389.7514045448984,2401.0313639731535
2407.1513419608236,2409.1913346233805
2431.711253623762,2438.831228014646
2498.59101307072,2502.4709991151904
2508.6709768151177,2515.630951781488
2536.1908778315697,2546.8308395617673
2558.950795968722,2564.5107759705925
2567.0707667628208,2577.4307295001186
2596.790659866343,2603.7906346888417
2605.1506297972132,2608.6706171365267
2640.3905030464775,2649.030471970247
2661.230428089459,2667.4304057893864
2672.4703876615854,2675.430377015099
2686.7503362994826,2693.5503118413385
2838.269791314481,2841.869778366052
2854.9097314639635,2862.589703840648
2877.1096516153166,2893.069594210613
2921.189493068993,2932.949450770791
2955.389370058915,2959.7093545208
2980.069281290239,2983.7492680540668
3028.189108212901,3032.469092818657
3046.469042463654,3052.1090221777818
3058.508999158352,3072.6689482278634
3092.1888780186023,3094.1888708250303
3112.1488062267554,3115.588793853812
3132.06873457878,3138.788710408379
3152.028662786933,3164.3886183306595
3191.028522512283,3195.508506398682
3226.7883938912187,3230.308381230532
3237.4283556214164,3243.508333752958
3263.148263112083,3266.068252609468
3274.668221677109,3290.868163409177
3318.1080654327293,3321.868051908814
3335.9480012660683,3341.1879824189105
3350.6679483213798,3363.5479019947775
3391.427801716386,3395.0277887679567
3403.7477574039835,3409.107738125211
3415.747714242553,3418.467704459295
3432.107655399135,3435.2276441771633
3443.7876133886757,3451.9475840389027
3475.9074978599124,3497.467420313208
3585.707102932819,3599.4670534410448
